latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
13.529708,-14.834646,345.51,0.52,0.42,2012-02-11,1358,N,VIIRS,n,1,311.41,9.98,D,0
13.235512,-15.937239,348.42,0.41,0.45,2012-02-11,1358,N,VIIRS,n,1,311.47,4.09,D,0
13.239599,-15.937979,342.33,0.41,0.45,2012-02-11,1358,N,VIIRS,n,1,310.08,4.09,D,0
13.244332,-15.934996,339.91,0.41,0.45,2012-02-11,1358,N,VIIRS,n,1,308.76,5.41,D,0
13.243687,-15.938723,356.28,0.41,0.45,2012-02-11,1358,N,VIIRS,n,1,313.06,5.41,D,0
13.316368,-14.350729,348.63,0.49,0.41,2012-02-11,1358,N,VIIRS,n,1,307.79,24.52,D,0
13.256582,-15.93728,337.86,0.41,0.45,2012-02-11,1358,N,VIIRS,n,1,311.01,3.42,D,0
13.257226,-15.933554,343.67,0.41,0.45,2012-02-11,1358,N,VIIRS,n,1,309.28,5.72,D,0
13.311144,-14.359183,335.04,0.5,0.41,2012-02-11,1358,N,VIIRS,n,1,306,14.43,D,0
13.526193,-14.878493,337.04,0.52,0.42,2012-02-11,1358,N,VIIRS,n,1,310.64,3.56,D,0
13.311901,-14.354623,356.23,0.5,0.41,2012-02-11,1358,N,VIIRS,n,1,315.42,14.43,D,0
13.308186,-14.353975,341.61,0.5,0.41,2012-02-11,1358,N,VIIRS,n,1,307.19,3.39,D,0
13.559066,-14.995315,301.84,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,286.37,0.37,N,0
13.558471,-15.253751,330.51,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,290.87,2.42,N,0
13.258964,-15.920874,319,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.65,1.06,N,0
13.263973,-15.931196,296.65,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.5,0.84,N,0
13.504864,-15.631865,304.16,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,286.64,0.71,N,0
13.521525,-15.62917,301.51,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,286.09,0.74,N,0
13.55792,-15.250194,304.69,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.67,0.43,N,0
13.555154,-15.25429,316.75,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,288.55,2.42,N,0
13.25841,-15.917261,304.45,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.11,1.06,N,0
13.256721,-15.928637,303.51,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,285.23,1.74,N,0
13.256168,-15.925021,309.53,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.63,1.74,N,0
13.255616,-15.921407,317.83,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,285.34,0.96,N,0
13.52699,-14.83357,303.62,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,284.42,0.82,N,0
13.25282,-15.92555,333.4,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.93,1.74,N,0
13.507645,-15.627732,299.39,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,286.24,0.71,N,0
13.508196,-15.631327,309.34,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.83,0.71,N,0
13.510978,-15.627192,302.75,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,286.5,0.63,N,0
13.617523,-14.93832,300.51,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,285.66,0.66,N,0
13.511528,-15.630787,300.17,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.31,0.63,N,0
13.238878,-15.92407,299.01,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,283.71,0.4,N,0
13.252268,-15.921938,298.27,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.68,0.96,N,0
13.268431,-15.937905,298.49,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.48,0.55,N,3
13.578375,-15.250516,297.96,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.05,0.41,N,0
13.575057,-15.251056,301.97,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,288.35,0.41,N,0
13.171031,-15.942524,296.52,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,279.72,0.56,N,0
13.571189,-15.248037,299.43,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.54,0.39,N,0
13.16713,-15.939444,296.22,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,279.63,0.56,N,0
13.567872,-15.248576,303.06,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,288.1,0.39,N,0
13.514861,-15.630249,307.82,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.17,0.63,N,0
13.518193,-15.629708,308.65,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,287.22,0.74,N,0
13.658922,-14.986052,331.67,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,287.86,3.26,N,0
13.661679,-14.981965,321.71,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,287.44,5.58,N,0
13.662232,-14.98551,344.47,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,291.15,5.58,N,0
13.564555,-15.249116,307.27,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,288.88,1.03,N,0
13.263419,-15.927578,299.39,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,283.73,0.92,N,0
13.260071,-15.928105,320,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,285.76,0.92,N,0
13.23553,-15.924602,305.91,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,284.29,0.68,N,0
13.561788,-15.253211,301.05,0.39,0.36,2012-02-12,0231,N,VIIRS,n,1,289.49,0.67,N,0
13.658368,-14.982507,319.94,0.38,0.36,2012-02-12,0231,N,VIIRS,n,1,286.62,3.26,N,0
13.170874,-15.926695,335.68,0.44,0.62,2012-02-13,1501,N,VIIRS,l,1,306.53,6.11,D,0
13.168663,-16.600029,367,0.39,0.6,2012-02-13,1501,N,VIIRS,h,1,301.12,6.11,D,0
13.168225,-16.603731,351.82,0.39,0.6,2012-02-13,1501,N,VIIRS,n,1,301.03,6.11,D,0
13.183786,-16.661493,351.09,0.39,0.59,2012-02-13,1501,N,VIIRS,n,1,301.63,3.8,D,0
13.183352,-16.665133,336.1,0.39,0.59,2012-02-13,1501,N,VIIRS,n,1,298.99,3.8,D,0
13.18311,-16.662878,347.84,0.39,0.59,2012-02-13,1501,N,VIIRS,n,1,302.01,9.41,D,0
13.172316,-16.224899,330.39,0.42,0.61,2012-02-13,1501,N,VIIRS,l,1,301.67,2.56,D,0
13.178444,-16.221603,336.25,0.42,0.61,2012-02-13,1501,N,VIIRS,n,1,300.98,2.56,D,0
13.159911,-16.078329,332.64,0.43,0.62,2012-02-13,1501,N,VIIRS,n,1,300.72,2.91,D,0
13.34904,-16.331377,330.01,0.41,0.61,2012-02-13,1501,N,VIIRS,l,1,302.33,3.89,D,0
13.349474,-16.327503,337.86,0.41,0.61,2012-02-13,1501,N,VIIRS,n,1,304.23,3.89,D,0
13.349908,-16.32362,367,0.41,0.61,2012-02-13,1501,N,VIIRS,h,1,301.26,10.34,D,0
13.344259,-16.32291,348.32,0.41,0.61,2012-02-13,1501,N,VIIRS,n,1,296.92,5.84,D,3
13.347164,-16.320919,332.73,0.41,0.61,2012-02-13,1501,N,VIIRS,n,1,303.27,9,D,3
13.346703,-16.324789,367,0.41,0.61,2012-02-13,1501,N,VIIRS,h,1,303.02,9,D,3
13.170424,-15.926784,335.89,0.44,0.62,2012-02-13,1501,N,VIIRS,l,1,306.15,5.13,D,0
13.550714,-14.518827,308.8,0.36,0.58,2012-02-14,0154,N,VIIRS,n,1,283.17,1.39,N,0
13.551135,-14.522288,297.69,0.36,0.58,2012-02-14,0154,N,VIIRS,n,1,282.11,0.87,N,0
13.546188,-14.526295,301.09,0.36,0.58,2012-02-14,0154,N,VIIRS,n,1,282.57,0.87,N,0
13.546611,-14.529781,299.1,0.36,0.58,2012-02-14,0154,N,VIIRS,n,1,281.6,0.87,N,0
13.17023,-16.071312,351.62,0.42,0.45,2012-02-14,1442,N,VIIRS,n,1,276.75,10.31,D,0
13.169727,-16.075176,367,0.42,0.45,2012-02-14,1442,N,VIIRS,l,1,278.02,20.31,D,0
13.384379,-14.492565,335.23,0.53,0.5,2012-02-14,1442,N,VIIRS,n,1,303.23,6.4,D,0
13.16607,-16.070747,352.19,0.42,0.45,2012-02-14,1442,N,VIIRS,n,1,277.19,10.31,D,0
13.165569,-16.074614,354.98,0.42,0.45,2012-02-14,1442,N,VIIRS,n,1,281.75,20.31,D,0
13.170732,-16.067444,346.32,0.42,0.45,2012-02-14,1442,N,VIIRS,n,1,274.98,10.31,D,0
13.360454,-16.326393,313.02,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.62,1.28,N,0
13.352268,-16.313461,319.11,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.74,3.64,N,0
13.351558,-16.309927,298.74,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,285.65,1.93,N,0
13.355482,-16.312124,336.9,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,288.04,2.74,N,0
13.358889,-16.329794,319.82,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.89,1.68,N,0
13.358209,-16.326263,310.5,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.63,1.68,N,0
13.349431,-16.309746,320.38,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,286.87,3.76,N,3
13.350119,-16.313303,303.7,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.38,2.74,N,0
13.357634,-16.312309,322.67,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.44,1.75,N,0
13.36116,-16.329922,315.94,0.38,0.59,2012-02-15,0315,N,VIIRS,n,1,287.47,1.28,N,0
13.385031,-15.582378,333.36,0.4,0.37,2012-02-15,1423,N,VIIRS,n,1,296.3,3.58,D,0
13.182032,-15.950881,333.09,0.39,0.36,2012-02-15,1423,N,VIIRS,n,1,289.12,2.61,D,0
13.177113,-15.961143,343.57,0.39,0.36,2012-02-15,1423,N,VIIRS,n,1,288.1,9.02,D,0
13.180975,-15.958062,349.14,0.39,0.36,2012-02-15,1423,N,VIIRS,n,1,291.54,13.08,D,0
13.180447,-15.961654,353.78,0.39,0.36,2012-02-15,1423,N,VIIRS,n,1,286.21,16.98,D,0
13.179918,-15.965244,350.35,0.39,0.36,2012-02-15,1423,N,VIIRS,n,1,286.7,16.98,D,0
13.342983,-13.9985,348.17,0.45,0.39,2012-02-15,1423,N,VIIRS,n,1,295.62,7.22,D,0
13.345128,-13.998514,342.03,0.45,0.39,2012-02-15,1423,N,VIIRS,n,1,295.9,8.1,D,0
13.391778,-14.491284,339.24,0.43,0.38,2012-02-15,1423,N,VIIRS,n,1,297.91,5.91,D,0
13.296737,-16.740313,331.73,0.55,0.42,2012-02-16,1404,N,VIIRS,l,1,305.98,2.14,D,0
13.206504,-16.6371,333.43,0.54,0.42,2012-02-16,1404,N,VIIRS,l,1,304.68,2.18,D,0
13.190169,-16.099781,351,0.51,0.41,2012-02-16,1404,N,VIIRS,n,1,308.29,8.32,D,0
13.190933,-16.095133,349.15,0.51,0.41,2012-02-16,1404,N,VIIRS,n,1,311.38,9.56,D,0
13.69798,-15.417027,355.79,0.46,0.39,2012-02-16,1404,N,VIIRS,n,1,313.79,10.45,D,0
13.191312,-16.093775,337.75,0.5,0.41,2012-02-16,1404,N,VIIRS,n,1,310.4,6.43,D,0
13.512346,-14.689081,347.04,0.43,0.38,2012-02-16,1404,N,VIIRS,n,1,315.95,8.66,D,0
13.178241,-16.078575,339.24,0.5,0.41,2012-02-16,1404,N,VIIRS,n,1,309.06,6.77,D,0
13.296404,-16.742426,330.92,0.55,0.42,2012-02-16,1404,N,VIIRS,l,1,305.21,3.09,D,0
13.19052,-16.09841,367,0.5,0.41,2012-02-16,1404,N,VIIRS,h,1,310.12,12.82,D,0
13.45735,-15.677572,308.26,0.39,0.36,2012-02-17,0238,N,VIIRS,n,1,282.3,0.81,N,0
13.270383,-16.588459,336.32,0.36,0.57,2012-02-17,1345,N,VIIRS,n,1,303.45,4.32,D,0
13.271022,-16.585144,334.78,0.36,0.57,2012-02-17,1345,N,VIIRS,n,1,302.75,4.62,D,0
13.260519,-16.583155,367,0.36,0.57,2012-02-17,1345,N,VIIRS,h,1,305.94,40.29,D,0
13.174901,-16.606339,331.28,0.36,0.58,2012-02-17,1345,N,VIIRS,n,1,299.93,3.19,D,0
13.170284,-16.601946,338.75,0.36,0.57,2012-02-17,1345,N,VIIRS,n,1,299.58,3.19,D,0
13.265774,-16.584133,356.14,0.36,0.57,2012-02-17,1345,N,VIIRS,n,1,302.99,40.29,D,0
13.195593,-16.098103,341.64,0.33,0.56,2012-02-17,1345,N,VIIRS,n,1,303.3,3.02,D,0
13.265132,-16.587456,367,0.36,0.57,2012-02-17,1345,N,VIIRS,h,1,301.76,82.91,D,0
13.169643,-16.605284,347.2,0.36,0.58,2012-02-17,1345,N,VIIRS,n,1,300.85,3.19,D,0
13.554452,-15.882709,347.82,0.32,0.54,2012-02-17,1346,N,VIIRS,n,1,307.83,2.92,D,0
13.35741,-14.001381,303.86,0.43,0.38,2012-02-18,0219,N,VIIRS,n,1,291.92,0.69,N,0
13.35646,-13.997536,306.39,0.43,0.38,2012-02-18,0219,N,VIIRS,n,1,291.78,0.69,N,0
13.346625,-14.016465,304.24,0.43,0.38,2012-02-18,0219,N,VIIRS,n,1,289.97,0.3,N,0
13.390647,-15.831441,313.53,0.52,0.41,2012-02-18,0219,N,VIIRS,n,1,289.73,1.92,N,0
13.438293,-16.346292,301.25,0.55,0.43,2012-02-18,0219,N,VIIRS,n,1,287.98,1.08,N,0
13.230332,-16.274694,298.08,0.54,0.42,2012-02-18,0219,N,VIIRS,n,1,287.72,0.51,N,0
13.194689,-16.091866,301.93,0.53,0.42,2012-02-18,0219,N,VIIRS,n,1,288.41,0.88,N,0
13.532147,-13.94762,319.4,0.42,0.38,2012-02-18,0219,N,VIIRS,n,1,293.05,1.65,N,0
13.652905,-15.203781,367,0.59,0.7,2012-02-18,1327,N,VIIRS,h,1,308.11,92.49,D,3
13.364253,-16.329803,336.55,0.7,0.75,2012-02-18,1327,N,VIIRS,n,1,297.38,5.89,D,0
13.364573,-16.328321,339.06,0.7,0.75,2012-02-18,1327,N,VIIRS,n,1,297.17,4.99,D,0
13.651761,-15.209243,340.38,0.59,0.7,2012-02-18,1327,N,VIIRS,n,1,295.04,34.1,D,0
13.190776,-16.140137,330.68,0.69,0.74,2012-02-18,1327,N,VIIRS,n,1,294.66,2.29,D,0
13.356981,-13.995895,334.78,0.5,0.66,2012-02-18,1327,N,VIIRS,l,1,304.87,2.79,D,0
13.381171,-15.835631,367,0.57,0.69,2012-02-18,1507,N,VIIRS,h,1,303.76,12.16,D,0
13.178021,-16.135061,367,0.54,0.68,2012-02-18,1507,N,VIIRS,h,1,300.37,22.22,D,0
13.183784,-16.140865,367,0.54,0.68,2012-02-18,1507,N,VIIRS,h,1,302.41,25.22,D,0
13.646128,-15.210132,353.26,0.63,0.72,2012-02-18,1507,N,VIIRS,n,1,294.82,18.96,D,3
13.380571,-15.841014,345.28,0.57,0.69,2012-02-18,1507,N,VIIRS,n,1,302.24,12.16,D,0
13.394485,-15.836083,332.35,0.57,0.69,2012-02-18,1507,N,VIIRS,n,1,301.48,7.8,D,0
13.388043,-15.835269,354.38,0.57,0.69,2012-02-18,1507,N,VIIRS,n,1,303.23,7.8,D,0
13.381037,-15.839842,367,0.57,0.69,2012-02-18,1507,N,VIIRS,h,1,303.32,13.58,D,0
13.381601,-15.834436,367,0.57,0.69,2012-02-18,1507,N,VIIRS,h,1,300.38,13.58,D,0
13.184345,-16.135738,367,0.54,0.68,2012-02-18,1507,N,VIIRS,h,1,302.72,38.26,D,0
13.177459,-16.140203,367,0.54,0.68,2012-02-18,1507,N,VIIRS,h,1,298.4,14.47,D,0
13.646777,-15.204076,367,0.63,0.72,2012-02-18,1507,N,VIIRS,h,1,293.7,25.4,D,3
13.394053,-15.837228,333.86,0.57,0.69,2012-02-18,1507,N,VIIRS,n,1,301.45,6.64,D,0
13.38761,-15.836442,349.73,0.57,0.69,2012-02-18,1507,N,VIIRS,n,1,303.38,6.64,D,0
13.36845,-16.319157,333.74,0.53,0.67,2012-02-18,1507,N,VIIRS,n,1,297.32,10.36,D,0
13.648827,-15.207923,367,0.63,0.72,2012-02-18,1507,N,VIIRS,h,1,299.59,35.38,D,0
13.367894,-16.324257,367,0.53,0.67,2012-02-18,1507,N,VIIRS,h,1,303.72,10.36,D,0
13.36109,-16.328562,338.01,0.53,0.67,2012-02-18,1507,N,VIIRS,n,1,301.88,7.02,D,0
13.381972,-15.826639,302.65,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,288.46,0.74,N,0
13.512847,-13.943442,301.85,0.52,0.5,2012-02-19,0200,N,VIIRS,n,1,290.84,0.81,N,0
13.514191,-13.944656,304.52,0.52,0.5,2012-02-19,0200,N,VIIRS,n,1,290.9,1,N,0
13.372685,-15.837779,310.26,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,287.91,1.05,N,0
13.373081,-15.84106,322.79,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,288.37,1.05,N,0
13.632792,-14.97805,324.59,0.61,0.53,2012-02-19,0200,N,VIIRS,n,1,290.01,4.67,N,0
13.633297,-14.977608,326.5,0.61,0.54,2012-02-19,0200,N,VIIRS,n,1,289.94,3.61,N,3
13.378321,-15.840399,309.06,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,287.88,1.05,N,0
13.356191,-15.833222,302.72,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,287.76,0.4,N,0
13.387589,-15.829119,299.06,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,288.12,0.8,N,0
13.391623,-15.818609,298.8,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,287.96,0.35,N,0
13.398039,-15.82762,305.14,0.35,0.56,2012-02-19,0200,N,VIIRS,n,1,288.37,0.96,N,0
13.688014,-15.10994,347.4,0.62,0.54,2012-02-19,1448,N,VIIRS,n,1,306.86,7.8,D,0
13.68788,-15.107722,346.35,0.62,0.54,2012-02-19,1448,N,VIIRS,n,1,306.51,10.06,D,0
13.679221,-15.177035,344.11,0.61,0.54,2012-02-19,1448,N,VIIRS,n,1,304.89,6.16,D,0
13.684189,-15.177631,336.67,0.61,0.54,2012-02-19,1448,N,VIIRS,n,1,304.4,5.06,D,0
13.679867,-15.179388,345.78,0.61,0.54,2012-02-19,1448,N,VIIRS,n,1,306.99,10.41,D,0
13.368719,-15.840798,339.47,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,309.16,7.42,D,0
13.367473,-15.839189,335.85,0.55,0.51,2012-02-19,1448,N,VIIRS,l,1,310.33,3.72,D,0
13.358013,-15.838068,340.19,0.55,0.51,2012-02-19,1448,N,VIIRS,l,1,311.43,13.95,D,0
13.358658,-15.832978,336.16,0.55,0.51,2012-02-19,1448,N,VIIRS,l,1,310.38,12.66,D,0
13.476319,-15.900847,344.56,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,310.61,13.16,D,0
13.47567,-15.90593,343.6,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,310.81,13.16,D,0
13.477117,-15.90451,367,0.55,0.51,2012-02-19,1448,N,VIIRS,h,1,313.68,26.33,D,0
13.495968,-15.906882,335.56,0.55,0.51,2012-02-19,1448,N,VIIRS,l,1,309.42,3.28,D,0
13.388343,-15.826222,341.69,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,311,10.49,D,0
13.385726,-15.846598,342.78,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,309.83,7.16,D,0
13.394388,-15.816592,352.96,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,311.04,12.52,D,0
13.389477,-15.827852,339.06,0.55,0.51,2012-02-19,1448,N,VIIRS,l,1,311.11,7.18,D,0
13.387628,-15.84316,340.11,0.55,0.51,2012-02-19,1448,N,VIIRS,l,1,312.04,7.35,D,0
13.395449,-15.818204,367,0.55,0.51,2012-02-19,1448,N,VIIRS,h,1,310.58,19.04,D,0
13.403035,-15.83486,344.18,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,312.52,8.48,D,0
13.407767,-15.835443,343.32,0.55,0.51,2012-02-19,1448,N,VIIRS,n,1,311.32,6.16,D,0
13.392544,-15.84937,367,0.44,0.38,2012-02-20,1429,N,VIIRS,h,1,316.14,9.41,D,0
13.230354,-14.202508,350.62,0.52,0.42,2012-02-20,1429,N,VIIRS,n,1,317.56,18.3,D,0
13.39197,-15.8534,345.84,0.44,0.38,2012-02-20,1429,N,VIIRS,n,1,313.19,9.41,D,0
13.389592,-15.844818,344.91,0.44,0.38,2012-02-20,1429,N,VIIRS,n,1,318.07,10.87,D,0
13.395808,-15.86303,348.19,0.42,0.37,2012-02-21,1411,N,VIIRS,n,1,316.89,8.3,D,0
13.399242,-15.863598,354.06,0.42,0.37,2012-02-21,1411,N,VIIRS,n,1,310.39,13.04,D,0
13.216037,-16.364737,347.92,0.44,0.38,2012-02-21,1411,N,VIIRS,n,1,310.39,7.68,D,0
13.211869,-16.368174,348.2,0.44,0.38,2012-02-21,1411,N,VIIRS,n,1,311.34,7.24,D,0
13.21253,-16.364153,346.31,0.44,0.38,2012-02-21,1411,N,VIIRS,n,1,312.24,6.43,D,0
13.207351,-16.351076,335.57,0.44,0.38,2012-02-21,1411,N,VIIRS,l,1,309.86,4.85,D,0
13.285912,-15.979924,344.66,0.42,0.38,2012-02-21,1411,N,VIIRS,n,1,311.92,7.14,D,0
13.285069,-16.782682,338.96,0.45,0.39,2012-02-21,1411,N,VIIRS,l,1,309.88,5.04,D,0
13.204679,-16.744682,346.53,0.45,0.39,2012-02-21,1411,N,VIIRS,n,1,308.35,7.02,D,0
13.20536,-16.740517,349.77,0.45,0.39,2012-02-21,1411,N,VIIRS,n,1,310.68,5.39,D,0
13.20604,-16.736357,353.64,0.45,0.39,2012-02-21,1411,N,VIIRS,n,1,311.44,5.39,D,0
13.200431,-16.748241,344.61,0.45,0.39,2012-02-21,1411,N,VIIRS,n,1,312.9,5.11,D,0
13.201111,-16.744078,354.66,0.45,0.39,2012-02-21,1411,N,VIIRS,n,1,316.45,5.11,D,0
13.217914,-16.552069,338.44,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,308.35,11.19,D,0
13.218581,-16.547989,352.12,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,310.37,12.28,D,0
13.197542,-16.743479,338.29,0.45,0.39,2012-02-21,1411,N,VIIRS,l,1,311.65,5.11,D,0
13.206637,-16.554363,337.33,0.44,0.39,2012-02-21,1411,N,VIIRS,l,1,309.55,8.19,D,0
13.205967,-16.558449,350.34,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,315.51,29.97,D,0
13.205297,-16.562534,338.95,0.45,0.39,2012-02-21,1411,N,VIIRS,n,1,310.62,29.97,D,0
13.210173,-16.554964,350.02,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,315.3,8.19,D,0
13.209503,-16.55905,355.7,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,322.26,29.97,D,0
13.214377,-16.551477,350.72,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,318.12,11.19,D,0
13.213709,-16.555561,343.47,0.44,0.39,2012-02-21,1411,N,VIIRS,n,1,308.72,11.19,D,0
13.395186,-15.866876,367,0.42,0.37,2012-02-21,1411,N,VIIRS,h,1,317.93,12.57,D,0
13.397049,-15.855371,347.52,0.42,0.37,2012-02-21,1411,N,VIIRS,n,1,312.16,7.97,D,0
13.396429,-15.859199,355.28,0.42,0.37,2012-02-21,1411,N,VIIRS,n,1,314.08,8.3,D,0
13.402087,-15.853906,315.33,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,292.08,1.14,N,0
13.410869,-15.864276,329.69,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,292.5,3.5,N,0
13.410237,-15.86043,343.62,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,294.28,5.26,N,0
13.406796,-15.861021,342.24,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,293.86,2.23,N,0
13.407428,-15.864861,303.26,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,291.61,1.57,N,0
13.406162,-15.857168,304.34,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,291.41,2.23,N,0
13.402721,-15.857761,326.06,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,292.77,2.23,N,0
13.403355,-15.861611,312.86,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,291.8,2.23,N,0
13.398011,-15.850653,308.8,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,292.07,1.18,N,0
13.397377,-15.846806,311.08,0.42,0.38,2012-02-22,0244,N,VIIRS,n,1,292.4,1.37,N,0
13.193157,-16.564545,302.95,0.4,0.37,2012-02-22,0244,N,VIIRS,n,1,289.67,0.56,N,0
13.272681,-16.280918,314.52,0.41,0.37,2012-02-22,0244,N,VIIRS,n,1,291.34,1.19,N,0
13.574006,-14.930044,303.3,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,290.92,1.83,N,3
13.575408,-14.938391,308.43,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,291.15,1.72,N,3
13.573305,-14.925869,332.15,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,292.27,1.83,N,3
13.576875,-14.925234,308.19,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,291.99,1.83,N,3
13.682989,-15.065123,299.59,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,289.4,0.53,N,0
13.682296,-15.061014,305.39,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,290.67,0.53,N,0
13.678754,-15.061648,321.38,0.45,0.39,2012-02-22,0244,N,VIIRS,n,1,291.2,2.31,N,0
13.170142,-16.59717,345.35,0.57,0.52,2012-02-22,1352,N,VIIRS,n,1,307.07,7.99,D,0
13.18367,-16.471712,335.98,0.55,0.51,2012-02-22,1352,N,VIIRS,n,1,305.8,7.93,D,0
13.307066,-16.759228,352.52,0.58,0.52,2012-02-22,1352,N,VIIRS,n,1,320.33,84.75,D,0
13.306055,-16.764551,345.49,0.58,0.52,2012-02-22,1352,N,VIIRS,n,1,306.84,26.18,D,0
13.719857,-14.95718,340.36,0.43,0.46,2012-02-22,1352,N,VIIRS,n,1,309.21,12.5,D,0
13.716351,-14.952442,349.93,0.43,0.46,2012-02-22,1352,N,VIIRS,n,1,310.64,31.23,D,3
13.270972,-16.560024,335.33,0.56,0.51,2012-02-22,1352,N,VIIRS,l,1,307.94,6.46,D,0
13.70053,-15.141657,332.69,0.45,0.47,2012-02-22,1352,N,VIIRS,l,1,304.35,21.4,D,0
13.695551,-15.144977,338.6,0.45,0.47,2012-02-22,1352,N,VIIRS,l,1,311.06,38.57,D,0
13.696275,-15.140862,347.45,0.45,0.47,2012-02-22,1352,N,VIIRS,n,1,310.77,21.4,D,0
13.253883,-16.757278,342.42,0.58,0.52,2012-02-22,1352,N,VIIRS,n,1,303.09,8.12,D,0
13.25487,-16.751961,353.8,0.58,0.52,2012-02-22,1352,N,VIIRS,n,1,310.06,26.2,D,0
13.182724,-16.476809,350.35,0.55,0.51,2012-02-22,1352,N,VIIRS,n,1,305.67,8.07,D,0
13.170156,-16.352125,367,0.55,0.51,2012-02-22,1352,N,VIIRS,h,1,310.29,20.29,D,0
